83;MITI_Mitigation actions;CONT1.HFS1.B01.MC02.ACPF4.SC0301.COLL1.TYVA01.FVAD1;CONT1;HFS1;B01;MC02;ACPF4;SC0301;COLL1;TYVA01;FVAD1
83;MITI_Mitigation actions;CONT1.HFS1.B01.MC02.ACPF4.SC0301.COLL2.TYVA01.FVAD1;CONT1;HFS1;B01;MC02;ACPF4;SC0301;COLL2;TYVA01;FVAD1
83;MITI_Mitigation actions;CONT1.HFS1.B01.MC02.ACPF4.SC0301.COLL3.TYVA01.FVAD1;CONT1;HFS1;B01;MC02;ACPF4;SC0301;COLL3;TYVA01;FVAD1
83;MITI_Mitigation actions;CONT1.HFS1.B01.MC02.ACPF4.SC0301.COLL4.TYVA01.FVAD1;CONT1;HFS1;B01;MC02;ACPF4;SC0301;COLL4;TYVA01;FVAD1
83;MITI_Mitigation actions;CONT1.HFS1.B01.MC02.ACPF4.SC0302.COLL1.TYVA01.FVAD1;CONT1;HFS1;B01;MC02;ACPF4;SC0302;COLL1;TYVA01;FVAD1
83;MITI_Mitigation actions;CONT1.HFS1.B01.MC02.ACPF4.SC0302.COLL2.TYVA01.FVAD1;CONT1;HFS1;B01;MC02;ACPF4;SC0302;COLL2;TYVA01;FVAD1
83;MITI_Mitigation actions;CONT1.HFS1.B01.MC02.ACPF4.SC0302.COLL3.TYVA01.FVAD1;CONT1;HFS1;B01;MC02;ACPF4;SC0302;COLL3;TYVA01;FVAD1
83;MITI_Mitigation actions;CONT1.HFS1.B01.MC02.ACPF4.SC0302.COLL4.TYVA01.FVAD1;CONT1;HFS1;B01;MC02;ACPF4;SC0302;COLL4;TYVA01;FVAD1
83;MITI_Mitigation actions;CONT1.HFS1.B01.MC02.ACPF4.SC0303.COLL1.TYVA01.FVAD1;CONT1;HFS1;B01;MC02;ACPF4;SC0303;COLL1;TYVA01;FVAD1
83;MITI_Mitigation actions;CONT1.HFS1.B01.MC02.ACPF4.SC0303.COLL2.TYVA01.FVAD1;CONT1;HFS1;B01;MC02;ACPF4;SC0303;COLL2;TYVA01;FVAD1
